Epoch,Train Loss,Valid Loss,Accuracy,Precision,Recall,F1 Score,ROC AUC
1,7.888625621795654,7.976857792247426,0.5,0.5,1.0,0.6666666666666666,0.5007522857914433
2,7.430625810855773,7.910100546750155,0.5,0.0,0.0,0.0,0.47220400447513605
3,7.249611191633271,7.872300364754417,0.5,0.0,0.0,0.0,0.5233208595347402
4,7.102071401549549,7.899940750815651,0.5,0.5,1.0,0.6666666666666666,0.48996952278075695
5,7.05512427120674,7.831732359799472,0.5,0.0,0.0,0.0,0.5312873731723312
6,7.066871177859422,7.686551961031827,0.5,0.0,0.0,0.0,0.47613903784576217
7,7.014123323487072,7.794748523018577,0.5,0.5,1.0,0.6666666666666666,0.5347401720612631
8,7.0096578946927695,7.694514361294833,0.5372670807453416,0.5344827586206896,0.577639751552795,0.5552238805970149,0.5464102465182671
9,7.0413648675127725,7.690043709494851,0.5,0.5,1.0,0.6666666666666666,0.5401026194977047
10,7.044970663582406,7.667159513993696,0.5,0.0,0.0,0.0,0.5083715906022145
11,7.065681050463421,8.006925149397416,0.5031055900621118,0.5024630541871922,0.6335403726708074,0.5604395604395604,0.5049959492303537
12,7.008489085406792,7.794325134970925,0.5124223602484472,0.5666666666666667,0.10559006211180125,0.17801047120418848,0.5072720959839512
13,6.96103499575359,8.460610563104803,0.5,0.5,0.9937888198757764,0.6652806652806653,0.44454303460514644
14,7.016130051961759,7.750938849015669,0.5,0.5,1.0,0.6666666666666666,0.5043015315767139
15,7.032875619283536,7.847821539098566,0.5,0.5,1.0,0.6666666666666666,0.535781798541723
16,7.072857565996124,7.95993185043335,0.4503105590062112,0.4714285714285714,0.8198757763975155,0.5986394557823129,0.43827398634311954
17,7.012208973489156,7.859030810269442,0.5,0.5,0.9813664596273292,0.6624737945492662,0.464314648354616
18,6.934480481031464,7.904219280589711,0.48757763975155277,0.4897959183673469,0.5962732919254659,0.5378151260504201,0.47409436364337804
19,6.895545017428514,7.776635603471235,0.4782608695652174,0.3870967741935484,0.07453416149068323,0.125,0.48593804251379197
20,6.629041625232231,9.118372570384633,0.5031055900621118,0.5022026431718062,0.7080745341614907,0.5876288659793815,0.5085837737741599
21,7.314393927411335,7.92843467539007,0.453416149068323,0.38461538461538464,0.15527950310559005,0.22123893805309736,0.41749932487172564
22,7.276272366686565,7.700354446064342,0.5062111801242236,0.5032258064516129,0.968944099378882,0.6624203821656051,0.5093167701863355
23,7.446423728291581,7.559320970015093,0.484472049689441,0.48520710059171596,0.5093167701863354,0.49696969696969695,0.4931136916014043
24,6.656085433029547,7.965242645957253,0.4906832298136646,0.4952681388012618,0.9751552795031055,0.6569037656903766,0.4620192122217507
25,6.120658537236656,9.280288522893732,0.5,0.0,0.0,0.0,0.5408741946684157
26,5.764196099304572,9.66441518610174,0.5,0.0,0.0,0.0,0.5090467188765866
27,4.200685553434418,9.080881292169744,0.48757763975155277,0.4807692307692308,0.3105590062111801,0.37735849056603776,0.5081594074302689
28,3.1826287100954755,8.989798199046742,0.5372670807453416,0.5267857142857143,0.7329192546583851,0.612987012987013,0.5413757185293777
29,3.1615129302187666,9.900296644731002,0.5124223602484472,0.55,0.13664596273291926,0.21890547263681592,0.538520890397747
30,2.098899592713612,11.434466361999512,0.5124223602484472,0.5064935064935064,0.968944099378882,0.6652452025586354,0.5380965240538559
31,1.763209591551525,9.6576284495267,0.48757763975155277,0.47959183673469385,0.2919254658385093,0.36293436293436293,0.5405269858415956
32,1.2723054987628286,10.851274490356445,0.5403726708074534,0.5308056872037915,0.6956521739130435,0.6021505376344086,0.5220091817445315
33,1.682993439639487,11.606965758583762,0.5248447204968945,0.5152671755725191,0.8385093167701864,0.6382978723404256,0.5484742100999189
34,1.0141475767624089,10.354565533724697,0.5372670807453416,0.5340909090909091,0.5838509316770186,0.5578635014836796,0.5480498437560279
35,1.8764974184152556,13.455204183405096,0.5248447204968945,0.5128205128205128,0.9937888198757764,0.6765327695560254,0.546159484587786
36,1.3974321993385874,13.839065031571822,0.5062111801242236,0.5031645569620253,0.9875776397515528,0.6666666666666666,0.5456965394853593
37,1.317068719282383,13.689369028264826,0.5031055900621118,0.5015673981191222,0.9937888198757764,0.6666666666666666,0.5468539022414258
38,1.1523978535721942,16.40067638050426,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5118051001118784
39,1.0027742821995804,16.2238505970348,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.4975888275915281
40,0.9437234023722206,15.111725547096945,0.5062111801242236,0.5031446540880503,0.9937888198757764,0.6680584551148225,0.5646772886848501
41,0.6646088994130855,15.802126624367453,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5465452721731414
42,1.099531730500663,15.503886309537021,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.562285405655646
43,0.9189913708989214,14.542026433077725,0.5031055900621118,0.5015673981191222,0.9937888198757764,0.6666666666666666,0.5674549592994098
44,1.1648079338597088,14.203948714516379,0.515527950310559,0.5079365079365079,0.9937888198757764,0.6722689075630253,0.5322711315149878
45,0.7430117312001019,13.110607927495783,0.5279503105590062,0.5145631067961165,0.9875776397515528,0.676595744680851,0.5401411982562401
46,0.8603968096942436,11.234684944152832,0.5434782608695652,0.5246478873239436,0.9254658385093167,0.6696629213483146,0.5579645846996644
47,1.1566032672800668,12.063592737371271,0.5341614906832298,0.5186440677966102,0.9503105590062112,0.6710526315789473,0.551984877126654
48,0.5937381394025756,12.847162853587758,0.5062111801242236,0.5032467532467533,0.9627329192546584,0.6609808102345416,0.5270822884919564
49,1.0550289335774212,13.114422884854404,0.5124223602484472,0.5064516129032258,0.9751552795031055,0.6666666666666666,0.5516376682998341
50,0.5585190682876401,13.347164327448064,0.5093167701863354,0.5047318611987381,0.9937888198757764,0.6694560669456067,0.521276185332356
51,0.5601109266281128,13.371858250011098,0.515527950310559,0.5079365079365079,0.9937888198757764,0.6722689075630253,0.5585432660776977
52,0.7022032170760922,13.954394774003463,0.5062111801242236,0.5031645569620253,0.9875776397515528,0.6666666666666666,0.528991937039466
53,1.0581131352157127,15.289091977206143,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5396782531538136
54,0.7936053559547518,15.521417964588512,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5310366112418501
55,0.5984291303448561,16.4889139695601,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5369391612977894
56,0.9401859859140907,16.316862453113902,0.5,0.5,1.0,0.6666666666666666,0.5332548898576444
57,0.5652743985013264,16.760615262118254,0.5,0.5,1.0,0.6666666666666666,0.5149878476910613
58,0.8653997597171039,16.305608836087313,0.5,0.5,1.0,0.6666666666666666,0.555514833532657
59,0.9497112166590806,16.64308027787642,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.547625477412137
60,0.9060999162313415,16.670949589122426,0.5,0.5,1.0,0.6666666666666666,0.538270128467266
61,0.8217589469944558,16.464271198619496,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5429960263878708
62,0.6934586966910014,16.422147317366168,0.5,0.5,1.0,0.6666666666666666,0.5483584738243124
63,0.8699451743102655,16.373720862648703,0.5,0.5,1.0,0.6666666666666666,0.5242081709810579
64,1.1467869470759136,16.669343254782937,0.5,0.5,1.0,0.6666666666666666,0.5440376528683307
65,1.187040405302513,15.20765833421187,0.5,0.5,0.9937888198757764,0.6652806652806653,0.5542610238802516
66,0.5532505214214325,15.478082916953348,0.4937888198757764,0.496875,0.9875776397515528,0.6611226611226612,0.5521391921607962
67,0.6748231496752762,15.29805512861772,0.5031055900621118,0.5015673981191222,0.9937888198757764,0.6666666666666666,0.5541452876046449
68,0.6317752890470552,15.832003506747158,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5205817676787161
69,0.9159525124038138,15.251430944962935,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5330812854442344
70,1.108613661149653,14.801253232088955,0.5062111801242236,0.5031446540880503,0.9937888198757764,0.6680584551148225,0.562285405655646
71,0.78254856932454,15.19855429909446,0.5031055900621118,0.5015673981191222,0.9937888198757764,0.6666666666666666,0.5574630608387022
72,0.7486789226531982,15.45851620760831,0.5,0.5,0.9937888198757764,0.6652806652806653,0.5311523475174569
73,0.6074516889525623,14.456636775623668,0.5062111801242236,0.503125,1.0,0.6694386694386695,0.5438833378341885
74,1.0535729004115593,14.77602568539706,0.5062111801242236,0.5031446540880503,0.9937888198757764,0.6680584551148225,0.5420315574244821
75,1.1201746609152816,14.859400055625223,0.5,0.5,1.0,0.6666666666666666,0.5384437328806759
76,0.9250019708784615,14.917290340770375,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5551483353265692
77,0.6406472419820181,15.444863406094639,0.5,0.5,0.9937888198757764,0.6652806652806653,0.5403340920489179
78,0.6043528703654685,14.975238279862838,0.5,0.5,0.9937888198757764,0.6652806652806653,0.5439604953512597
79,0.5280004281823228,14.671626871282404,0.5062111801242236,0.503125,1.0,0.6694386694386695,0.5545310751900004
80,0.9784170142034205,15.394861568104137,0.5,0.5,1.0,0.6666666666666666,0.521970602985996
81,0.8881231568208555,15.532387733459473,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5467381659658193
82,0.5956121690389586,15.037957364862615,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5218934454689248
83,0.8977471880796479,14.603935848582875,0.5,0.5,1.0,0.6666666666666666,0.5333127579954478
84,0.8864496052265167,15.147057966752486,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.54083561590988
85,0.9463190196490869,14.449888402765447,0.5031055900621118,0.5015673981191222,0.9937888198757764,0.6666666666666666,0.5489371552023455
86,1.130888910555258,14.341757167469371,0.5031055900621118,0.5015673981191222,0.9937888198757764,0.6666666666666666,0.5582732147679488
87,0.8727980786707343,15.16742957722057,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5179198333397632
88,0.5791109051646256,15.220464619723233,0.4968944099378882,0.4984423676012461,0.9937888198757764,0.6639004149377593,0.5475097411365303
89,0.8230702382762257,15.42411032589999,0.5,0.5,1.0,0.6666666666666666,0.5438447590756529
90,0.8225886116667491,15.088049281727184,0.5062111801242236,0.503125,1.0,0.6694386694386695,0.5362447436441495
91,0.5236468584072299,14.820849938826127,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5429960263878708
92,0.7113015833424359,14.539036490700461,0.5,0.5,1.0,0.6666666666666666,0.5407198796342734
93,1.0997052541593226,14.420300483703613,0.5031055900621118,0.5015576323987538,1.0,0.6680497925311203,0.5447320705219706
