Epoch,Train Loss,Valid Loss,Accuracy,Precision,Recall,F1 Score,ROC AUC
96,0.09883924992465824,22.081368062554336,0.531055900621118,0.5182481751824818,0.8819875776397516,0.6528735632183909,0.5230122294664558
97,0.11931945059610449,22.666205755094204,0.531055900621118,0.5178571428571429,0.9006211180124224,0.6575963718820862,0.5207939508506616
98,0.08392115256616048,22.726105701632616,0.531055900621118,0.5178571428571429,0.9006211180124224,0.6575963718820862,0.522915782570117
99,0.2301225430384186,22.341001673442562,0.5248447204968945,0.5144927536231884,0.8819875776397516,0.6498855835240275,0.5197137456116663
100,0.27138218512723905,22.39027783928848,0.5248447204968945,0.5143884892086331,0.8881987577639752,0.6514806378132119,0.5287990432467883
101,0.1024418348527473,22.927872971790592,0.5217391304347826,0.5123674911660777,0.9006211180124224,0.6531531531531531,0.5217198410555148
102,0.1434966947952783,22.470168346311986,0.5248447204968945,0.5145985401459854,0.8757763975155279,0.6482758620689655,0.5188071447860808
103,0.11563484484086865,22.684431983203424,0.5279503105590062,0.5161290322580645,0.8944099378881988,0.6545454545454545,0.5198873500250762
104,0.12219072626151653,22.876278714435855,0.5217391304347826,0.5123674911660777,0.9006211180124224,0.6531531531531531,0.5233015701554724
105,0.12978977494821045,23.09613006870921,0.5279503105590062,0.5159010600706714,0.906832298136646,0.6576576576576577,0.519135064233633
106,0.14623272358815861,21.632965564727783,0.5279503105590062,0.5168539325842697,0.8571428571428571,0.6448598130841121,0.5141776937618148
107,0.22947980329301787,22.67841059987138,0.5279503105590062,0.5161290322580645,0.8944099378881988,0.6545454545454545,0.5241695922225224
108,0.2518603816767287,22.14567425192856,0.5403726708074534,0.5241635687732342,0.8757763975155279,0.6558139534883721,0.5186528297519386
109,0.09221357440356143,22.831946698630727,0.5279503105590062,0.5159010600706714,0.906832298136646,0.6576576576576577,0.5190000385787585
110,0.07992334960040098,22.600018338459293,0.5248447204968945,0.5144927536231884,0.8819875776397516,0.6498855835240275,0.5216233941591759
111,0.2571588384901515,22.820510166447338,0.5248447204968945,0.5143884892086331,0.8881987577639752,0.6514806378132119,0.5183441996836542
112,0.07917985937887838,23.443981286956042,0.5217391304347826,0.5121107266435986,0.9192546583850931,0.6577777777777778,0.5225492843640291
113,0.2382030030076178,22.911640260277725,0.5217391304347826,0.5124555160142349,0.8944099378881988,0.6515837104072398,0.5159330272751823
114,0.20743871750946372,22.58422367747237,0.5341614906832298,0.5195729537366548,0.906832298136646,0.6606334841628959,0.5237452258786313
115,0.11383288816450546,22.655112115348256,0.5248447204968945,0.5142857142857142,0.8944099378881988,0.6530612244897959,0.5203117163689673
116,0.26171516587737925,22.438015100432604,0.5279503105590062,0.5160142348754448,0.9006211180124224,0.6561085972850679,0.5269858415956175
117,0.11777357664537726,22.330879420768923,0.5279503105590062,0.5166051660516605,0.8695652173913043,0.6481481481481481,0.5140619574862081
118,0.1419559895113018,22.016781039354278,0.5248447204968945,0.5147058823529411,0.8695652173913043,0.6466512702078522,0.5244010647737356
