Epoch,Train Loss,Valid Loss,Accuracy,Precision,Recall,F1 Score,ROC AUC
1,7.890720437212688,7.931619037281383,0.5,0.0,0.0,0.0,0.5249025886346977
2,7.430973808939864,7.764338970184326,0.5,0.0,0.0,0.0,0.4833918444504456
3,7.17068411664265,7.786726994947954,0.5,0.0,0.0,0.0,0.5046101616449983
4,7.100079350355195,7.692880977283824,0.5124223602484472,0.5555555555555556,0.12422360248447205,0.20304568527918782,0.515103583966668
5,7.137537723634301,7.891659606586803,0.5,0.0,0.0,0.0,0.5153157671386135
6,7.057943681391274,7.7614123171026055,0.5,0.0,0.0,0.0,0.4802090968712627
7,7.0252217664951235,7.930244792591441,0.5,0.0,0.0,0.0,0.46257860422051617
8,7.035853362664944,7.837815588170832,0.5,0.0,0.0,0.0,0.4697928320666641
9,7.050696861453172,7.985351042314009,0.46273291925465837,0.461038961038961,0.4409937888198758,0.4507936507936508,0.4620192122217507
10,7.026888103019901,7.703911174427379,0.5,0.0,0.0,0.0,0.5016781759962965
11,7.023658008110233,7.567146474664861,0.5,0.0,0.0,0.0,0.46711160834844334
12,6.968176992928109,7.628640565005216,0.5062111801242236,0.6666666666666666,0.024844720496894408,0.04790419161676647,0.48663246016743184
13,6.975361498390756,7.618062929673628,0.4968944099378882,0.0,0.0,0.0,0.4840091045870144
14,7.003058805698302,7.689519535411488,0.5031055900621118,1.0,0.006211180124223602,0.012345679012345678,0.4834111338297134
15,6.995273404005097,7.6560775149952285,0.5,0.0,0.0,0.0,0.47258979206049156
16,7.005389492686202,7.567181413823908,0.515527950310559,0.5757575757575758,0.11801242236024845,0.1958762886597938,0.4801319393541916
17,6.971701435926484,7.5897582227533515,0.5062111801242236,0.5031446540880503,0.9937888198757764,0.6680584551148225,0.4891786582307781
18,6.981426599549084,7.647199067202481,0.4782608695652174,0.46788990825688076,0.3167701863354037,0.37777777777777777,0.47951467921762275
19,7.006321907043457,7.59270681034435,0.48757763975155277,0.4583333333333333,0.13664596273291926,0.21052631578947367,0.47930249604567726
20,6.97232026588626,7.6812733736905185,0.484472049689441,0.4752475247524752,0.2981366459627329,0.366412213740458,0.49413602870259626
21,6.9778052655661975,7.694640636444092,0.5062111801242236,0.503125,1.0,0.6694386694386695,0.4933837429111531
22,6.953409032123845,7.687415426427668,0.4813664596273292,0.4823529411764706,0.5093167701863354,0.4954682779456193,0.48254311176266346
23,6.979191535856666,7.702891739931974,0.45652173913043476,0.46195652173913043,0.5279503105590062,0.4927536231884058,0.4892558157478492
24,6.934299945831299,7.733640063892711,0.5124223602484472,0.5069444444444444,0.906832298136646,0.6503340757238307,0.48697966899425177
25,6.96647991785189,7.724805268374356,0.4720496894409938,0.47761194029850745,0.5962732919254659,0.5303867403314917,0.497858878901277
26,6.908698733259992,7.747071873057973,0.4813664596273292,0.4716981132075472,0.3105590062111801,0.37453183520599254,0.4980517726939547
27,6.937019906392911,7.750690590251576,0.4658385093167702,0.4421052631578947,0.2608695652173913,0.328125,0.4923806951892288
28,6.934030602617962,7.786108450456099,0.4782608695652174,0.47368421052631576,0.391304347826087,0.42857142857142855,0.4911847536746268
29,6.887670586748821,7.732125412334096,0.4813664596273292,0.4659090909090909,0.2546583850931677,0.3293172690763052,0.4937309517379731
30,6.925825363252221,7.820114525881681,0.4813664596273292,0.48333333333333334,0.5403726708074534,0.5102639296187683,0.49365379422090194
31,6.904669936110333,7.822537032040683,0.4658385093167702,0.453781512605042,0.33540372670807456,0.38571428571428573,0.49662435862813936
32,6.90152842824052,7.796863382512873,0.45962732919254656,0.44144144144144143,0.30434782608695654,0.3602941176470588,0.4868639327186451
33,6.821934374367318,7.8854029828851875,0.468944099378882,0.47023809523809523,0.4906832298136646,0.48024316109422494,0.4945411056672196
34,6.808410912025265,7.829239064996893,0.4937888198757764,0.49264705882352944,0.4161490683229814,0.4511784511784512,0.4946568419428262
